Summary,Issue key,Issue id,Parent id,Issue Type,Status,Project key,Project name,Project type,Project lead,Project description,Project url,Priority,Resolution,Assignee,Reporter,Creator,Created,Updated,Last Viewed,Resolved,Fix Version/s,Component/s,Due Date,Labels,Labels,Environment,Watchers,Watchers,Watchers,Watchers,Watchers,Watchers,Watchers,Watchers,Original Estimate,Remaining Estimate,Time Spent,Work Ratio,Σ Original Estimate,Σ Remaining Estimate,Σ Time Spent,Security Level,Inward issue link (Associated Epics),Inward issue link (Blocks),Outward issue link (Blocks),Inward issue link (Bonfire testing),Inward issue link (Bonfire testing),Inward issue link (Bonfire testing),Inward issue link (Bonfire testing),Inward issue link (Bonfire testing),Inward issue link (Bonfire testing),Inward issue link (Bonfire testing),Outward issue link (Bonfire testing),Outward issue link (Bonfire testing),Inward issue link (Cloners),Outward issue link (Cloners),Inward issue link (Finish-to-Finish link (WBSGantt)),Inward issue link (Finish-to-Finish link (WBSGantt)),Inward issue link (Finish-to-Finish link (WBSGantt)),Inward issue link (Finish-to-Finish link (WBSGantt)),Inward issue link (Finish-to-Finish link (WBSGantt)),Inward issue link (Finish-to-Finish link (WBSGantt)),Inward issue link (Finish-to-Finish link (WBSGantt)),Inward issue link (Finish-to-Finish link (WBSGantt)),Inward issue link (Finish-to-Finish link (WBSGantt)),Inward issue link (Finish-to-Finish link (WBSGantt)),Inward issue link (Finish-to-Finish link (WBSGantt)),Inward issue link (Finish-to-Finish link (WBSGantt)),Inward issue link (Finish-to-Finish link (WBSGantt)),Outward issue link (Finish-to-Finish link (WBSGantt)),Inward issue link (Finish-to-Start link (WBSGantt)),Inward issue link (Finish-to-Start link (WBSGantt)),Outward issue link (Finish-to-Start link (WBSGantt)),Outward issue link (Finish-to-Start link (WBSGantt)),Inward issue link (Fixes),Outward issue link (Hierarchy link (WBSGantt)),Inward issue link (Problem/Incident),Inward issue link (Problem/Incident),Outward issue link (Problem/Incident),Inward issue link (Relates),Inward issue link (Relates),Inward issue link (Relates),Inward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Custom field (% Complete),Custom field (AFLAC BE SYST Elevation),Custom field (Actual End Date),Custom field (Aflac Business Value),Custom field (Agency),Custom field (Application Access),Custom field (Area),Custom field (Assignee 2),Custom field (BL Environment),Custom field (BRD Due),Custom field (BRD Received),Custom field (Baseline end date),Custom field (Baseline end date (WBSGantt)),Custom field (Baseline start date),Custom field (Baseline start date (WBSGantt)),Custom field (Begin Sprint),Custom field (Blocked Enrollment),Custom field (Blocked?),Custom field (Building access request),Custom field (Business Need),Custom field (Business Value),Custom field (CSC Reference Number),Custom field (Carrier),Custom field (Category),Custom field (Change Control Approval),Custom field (Change Control Ticket),Custom field (Cherwell Preprocessor Assignee),Custom field (Cherwell Requestor),Custom field (Cherwell Requestor Email),Custom field (Closed Description),Custom field (Company),Custom field (Company Name),Custom field (Component Label),Custom field (Configuration),Custom field (Context),Custom field (Context Feedback was recevied),Custom field (Contingency plan),Custom field (Cost Center),Custom field (Cumulative time spent (in minutes)),Custom field (Current Status),Customer Request Type,Custom field (DB Schema),Custom field (DB Scripts),Custom field (DBToolkit Environment Status),Custom field (Date Assigned),Custom field (Date Change Occured:),Custom field (Date Closed),Custom field (Date Escalated),Custom field (Date Feedback Received),Custom field (Date In Progress),Custom field (Date Pending Prod Deployment),Custom field (Date Reopened),Custom field (Date of First Transition),Custom field (Date of Last Current Status),Custom field (Date of Request),Custom field (Defect Type),Custom field (Definitions),Custom field (Demo Date),Custom field (Demo Status),Custom field (Dependency?),Custom field (Describe what is incorrect and how it should act.),Custom field (Description of Impact/Workaround),Custom field (Dev Owner),Custom field (Device42),Custom field (Direct Manager),Custom field (Due Date),Custom field (Due date (yyyymmdd)),Custom field (EPR Corrected Points),Custom field (EPR Finish Sprint),Custom field (EPR Primary Page),Custom field (EPR Progress Started Date),Custom field (EPR Secondary Pages),Custom field (EPR Start Sprint),Custom field (Email),Custom field (Employee Name),Custom field (Employee Number),Custom field (Employees Impacted),Custom field (End (YYYY/MM/DD)),Custom field (End Sprint),Custom field (End date),Custom field (End date (WBSGantt)),Custom field (Enrollment Timeframe),Custom field (Enrollment Type),Custom field (Enrollments blocked?),Custom field (Environment),Custom field (Environment Affected),Custom field (Environment Impacted),Custom field (Epic Colour),Custom field (Epic Link),Custom field (Epic Name),Custom field (Epic Status),Custom field (Estimated Time To Complete (in hours)),Custom field (Expected Date),Custom field (External Sender Email),Custom field (External Sender Name),Custom field (External issue ID),Custom field (External issue ID),Custom field (External issue ID),Custom field (Feed Carrier Name),Custom field (Feed Contact Information),Custom field (Feed File Name),Custom field (Feed File Type),Custom field (Feed Issue Type),Custom field (Feedback Current State),Custom field (Feedback Source Name),Custom field (Feedback final state),Custom field (Feedback next action date),Custom field (File Layout Details),Custom field (Final Release for MPA Epic),Custom field (Flow Diagram Due Date),Custom field (Flow diagram review date with Aflac),Custom field (Full Name),Custom field (Functional Breakouts),Custom field (General Assumptions),Custom field (Go to Green Plan),Custom field (Group Name),Custom field (Group Number),Custom field (Impact),Custom field (Impacts Unplugged),Custom field (In Progress Issue Count),Custom field (Includes MPA impact?),Custom field (JUnit Tests),Custom field (Java Classes),Custom field (Likelihood),Custom field (Linked major incidents),Custom field (MON - Pod),Custom field (MON-BAs),Custom field (MPA Epic Number),Custom field (Manually scheduled (WBSGantt)),Custom field (Market),Custom field (Merge Status),Custom field (Milestone),Custom field (Milestone (WBSGantt)),Custom field (New Functionality Type),Custom field (Next Review Date),Custom field (Next action to take on feedback),Custom field (Non-Functional Requirements Section),Custom field (Number of Tests Blocked),Custom field (Original story points),Custom field (Outage Required),Custom field (Outside Work Partner),Custom field (Parent Link),Custom field (Partner),Custom field (Partner BA),Custom field (Partner Carrier Account #),Custom field (Partner Ticket Id),Custom field (Pended Business Risk?),Custom field (Pending Reason),Custom field (Period),Custom field (Phone Number),Custom field (Planned End Date),Custom field (Platform),Custom field (Pod),Custom field (Policy #),Custom field (Portal Bucket),Custom field (Portal Issue Type),Custom field (Potential Risks),Custom field (Preferred Name),Custom field (Priority),Custom field (Priority Order),Custom field (Prod Support Training Status),Custom field (Producer NPN),Custom field (Producer Name),Custom field (Product),Custom field (Program Increment),Custom field (Progress (WBSGantt)),Custom field (Project),Custom field (Project Manager),Custom field (QA Resolution),Custom field (QA Tester),Custom field (Quarter Delivery),Custom field (Raised During),Custom field (Rank),Custom field (Rank (Obsolete)),Custom field (Recap:),Custom field (Release),Custom field (Reopened Reason),Custom field (Request Change),Custom field (Request participants),Custom field (Requestor),Custom field (Requestor Contact),Custom field (Resolution Description),Custom field (Resolved Category),Custom field (Resolved Reason),Custom field (Resource Needs),Custom field (Reviewed On),Custom field (Revised End Date),Custom field (Risk Mitigation),Custom field (Risk consequence),Custom field (Risk probability),Custom field (Root Cause),Custom field (Rush Ticket?),Custom field (SIR Actual Effort Hours),Custom field (SIR Actual End Date),Custom field (SIR Actual Start Date),Custom field (SIR Planned Effort Hours),Custom field (SIR Planned End Date),Custom field (SIR Planned Start Date),Custom field (SIR Sprint Number),Satisfaction score (out of 5),Custom field (Scheduled Follow-Up),Custom field (Scope of Access),Custom field (Sensitive Information),Custom field (Service Desk Tier Assignment),Custom field (Severity),Custom field (Source Category),Sprint,Sprint,Sprint,Custom field (Start (YYYY/MM/DD)),Custom field (Start Date),Custom field (Start Date),Custom field (Start date),Custom field (Start date (WBSGantt)),Custom field (Status Color),Custom field (Story Delivery Target),Custom field (Story Points),Custom field (Story Title),Custom field (Submit On Behalf Of Email),Custom field (Submit On Behalf Of Phone),Custom field (Submit On Behalf Of Writing Number),Custom field (Subtask Users),Custom field (Support Bucket),Custom field (Support Tier),Custom field (T-shirt Size),Custom field (T-shirt Size),Custom field (T2 Assignee),Custom field (T2 Closure),Custom field (T2 Root Cause),Custom field (T3 Assignee),Custom field (T3 Escalation),Custom field (T3 RCA Assignee),Custom field (T3 RCA Escalation),Custom field (TPP Ticket#),Custom field (Target Version),Custom field (Target Version),Custom field (Target end),Custom field (Target start),Custom field (TargetTeam),Custom field (Task mode),Custom field (Task progress),Custom field (Team),Custom field (Team),Custom field (Test Sessions),Custom field (Testing Status),Custom field (Testing target date for Aflac),Custom field (Third Party Partner),Custom field (Ticket Submitter),Custom field (Ticket Type),Custom field (Tier I Rush),Custom field (Tier III Handoff Time),Time to first response,Time to first response simplified,Time to resolution,Time to resolution simplified,Custom field (Title),Custom field (Title Prefix),Custom field (Total Issues Count),Custom field (Treatment plan),Custom field (Type of Employment),Custom field (UI),Custom field (Units (WBSGantt)),Custom field (User Experience Issue?),Custom field (User Stories Due),Custom field (User name),Custom field (Users Desk Location),Custom field (Users Manager),Custom field (Users Work Buddy),Custom field (Vision Statement Due),Custom field (Vision Statement Received),Custom field (What Exactly Is Changing?),Custom field (When Does The Change Occur?),Custom field (Work Type),Custom field (Work Type (Aflac)),Custom field (Workaround?),Custom field (Zephyr Teststep)
Withdraw Application,MON-72814,317935,,Story,To Do,MON,Montoya,software,jmiller,,,Medium,,tperumandla,cguria,cguria,22/Jul/21 2:19 AM,03/Sep/21 10:16 AM,04/Sep/21 4:29 PM,,,Angular,,Shop_Page_Rewrite,,,cguria,,,,,,,,,,,,,,,MPA Security Scheme - All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,Demo Needed,,,,,,,,,,,Select One,,Select One or More,,,,,,,,,,,,,,,,,MON-72191,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,No,0,,,,,,,Tirupathi Perumandla,,No,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training Needed,,,,,,,ysarjapur,Unresolved,,,,2|i0cfuj:y,9223372036854775807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shop Page Rewrite: Sprint 5,,,,,,,,,,3,,,,,,,,,,,,,,,,,,Backlog,,,,,,,,,,Not started,,,,,,,,,,,,,0,,,,100,,,,,,,,,,,,,,
Dual Plan Year,MON-72812,317933,,Story,To Do,MON,Montoya,software,jmiller,,,Medium,,tperumandla,cguria,cguria,22/Jul/21 2:18 AM,24/Aug/21 1:28 PM,04/Sep/21 4:29 PM,,,Angular,,Shop_Page_Rewrite,,,cguria,,,,,,,,,,,,,,,MPA Security Scheme - All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MON-42250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,Demo Needed,,,,,,,,,,,Select One,,Select One or More,,,,,,,,,,,,,,,,,MON-72187,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,No,0,,,,,,,Tirupathi Perumandla,,No,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training Needed,,,,,,,ysarjapur,Unresolved,,,,2|i0cfuf:zzu,9223372036854775807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shop Page Rewrite: Sprint 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,Backlog,,28/Sep/21 12:00 AM,22/Sep/21 12:00 AM,,,,,,,Not started,,,,,,,,,,,,,0,,,,100,,,,,,,,,,,,,,
Display Bucket Plans,MON-72810,317931,,Story,To Do,MON,Montoya,software,jmiller,,,Medium,,tperumandla,cguria,cguria,22/Jul/21 2:16 AM,03/Sep/21 9:39 AM,04/Sep/21 4:29 PM,,,Angular,,Shop_Page_Rewrite,,,cguria,,,,,,,,,,,,,,,MPA Security Scheme - All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MON-4218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,Demo Needed,,,,,,,,,,,Select One,,Select One or More,,,,,,,,,,,,,,,,,MON-72185,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,No,0,,,,,,,Tirupathi Perumandla,,No,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training Needed,,,,,,,ysarjapur,Unresolved,,,,2|i0cfug:i,9223372036854775807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shop Page Rewrite: Sprint 5,,,,,,,,,,5,,,,,,,,,,,,,,,,,,Backlog,,,,,,,,,,Not started,,,,,,,,,,,,,0,,,,100,,,,,,,,,,,,,,
Decline coverage,MON-72806,317927,,Story,Ready to Work,MON,Montoya,software,jmiller,,,Medium,,dluz,cguria,cguria,22/Jul/21 2:14 AM,02/Sep/21 9:55 AM,04/Sep/21 4:29 PM,,,Angular,,Shop_Page_Rewrite,,,cguria,,,,,,,,,,,,,,,MPA Security Scheme - All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,Demo Needed,,,,,,,,,,,Select One,,Select One or More,,,,,,,,,,,,,,,,,MON-72173,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,No,0,,,,,,,Tirupathi Perumandla,,No,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training Needed,,,,,,,ysarjapur,Unresolved,,,,2|i0cfuf:zzi,9223372036854775807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shop Page Rewrite: Sprint 4,,,,,,,,,,3,,,,,,,,,,,,,,,,,,Backlog,,,,,,,,,,Not started,,,,,,,,,,,,,0,,,,100,,,,,,,,,,,,,,
Display Riders,MON-72802,317923,,Story,Ready to Work,MON,Montoya,software,jmiller,,,Medium,,dluz,cguria,cguria,22/Jul/21 2:12 AM,02/Sep/21 10:38 AM,04/Sep/21 4:29 PM,,,Angular,,Shop_Page_Rewrite,,,cguria,rkurma,tperumandla,,,,,,,,,,,,,MPA Security Scheme - All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,Demo Needed,,,,,,,,,,,Select One,,Select One or More,,,,,,,,,,,,,,,,,MON-72153,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,No,0,,,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training Needed,,,,,,,,Unresolved,,,,2|i0cfuf:zzs,9223372036854775807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shop Page Rewrite: Sprint 4,,,,,,,,,,5,,,,,,,,,,,,,,,,,,Backlog,,,,,,,,,,Not started,,,,,,,,,,,,,0,,,,100,,,,,,,,,,,,,,
Smart Quote for member,MON-72800,317921,,Story,To Do,MON,Montoya,software,jmiller,,,Medium,,yperry,cguria,cguria,22/Jul/21 2:07 AM,03/Sep/21 9:33 AM,04/Sep/21 4:29 PM,,,Angular,,Shop_Page_Rewrite,,,cguria,,,,,,,,,,,,,,,MPA Security Scheme - All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,Demo Needed,,,,,,,,,,,Select One,,Select One or More,,,,,,,,,,,,,,,,,MON-72175,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,No,0,,,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training Needed,,,,,,,ysarjapur,Unresolved,,,,2|i0cfuf:zzw,9223372036854775807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shop Page Rewrite: Sprint 5,,,,,,,,,,3,,,,,,,,,,,,,,,,,,Backlog,,,,,,,,,,Not started,,,,,,,,,,,,,0,,,,100,,,,,,,,,,,,,,
Display Plan related documents,MON-72798,317919,,Story,To Do,MON,Montoya,software,jmiller,,,Medium,,yperry,cguria,cguria,22/Jul/21 2:06 AM,02/Sep/21 10:01 AM,04/Sep/21 4:29 PM,,,Angular,,Shop_Page_Rewrite,,,cguria,,,,,,,,,,,,,,,MPA Security Scheme - All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,Demo Needed,,,,,,,,,,,Select One,,Select One or More,,,,,,,,,,,,,,,,,MON-72177,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,No,0,,,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training Needed,,,,,,,ysarjapur,Unresolved,,,,2|i0cfuf:zzr,9223372036854775807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shop Page Rewrite: Sprint 4,,,,,,,,,,3,,,,,,,,,,,,,,,,,,Backlog,,,,,,,,,,Not started,,,,,,,,,,,,,0,,,,100,,,,,,,,,,,,,,
Aflac Reinstatements,MON-72796,317917,,Story,To Do,MON,Montoya,software,jmiller,,,Medium,,cguria,cguria,cguria,22/Jul/21 1:58 AM,03/Sep/21 10:05 AM,04/Sep/21 4:29 PM,,,Angular,,Shop_Page_Rewrite,,,cguria,,,,,,,,,,,,,,,MPA Security Scheme - All,,,,,,,,,,,,,MON-74742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,Demo Needed,,,,,,,,,,,Select One,,Select One or More,,,,,,,,,,,,,,,,,MON-72169,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,No,0,,,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training Needed,,,,,,,,Unresolved,,,,2|i0cfuj:i,9223372036854775807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shop Page Rewrite: Sprint 5,,,,,,,,,,5,,,,,,,,,,,,,,,,,,Backlog,,,,,,,,,,Not started,,,,,,,,,,,,,0,,,,100,,,,,,,,,,,,,,
Juvenile Life Plans,MON-72794,317915,,Story,In Progress,MON,Montoya,software,jmiller,,,Medium,,cguria,cguria,cguria,22/Jul/21 1:51 AM,03/Sep/21 9:57 AM,04/Sep/21 4:29 PM,,,Angular,,Shop_Page_Rewrite,,,cguria,,,,,,,,,,,,,,,MPA Security Scheme - All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,Thu Sep 02 11:40:28 UTC 2021,,,, ,,Demo Needed,,,,,,,,,,,Select One,,Select One or More,,,,,,,,,,,,,,,,,MON-72183,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,No,0,,,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training Needed,,,,,,,,Unresolved,,,,2|i0cfuh:,9223372036854775807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shop Page Rewrite: Sprint 5,,,,,,,,,,5,,,,,,,,,,,,,,,,,,Backlog,,,,,,,,,,Not started,,,,,,,,,,,,,0,,,,100,,,,,,,,,,,,,,
Stackable Plans with base plan only,MON-72792,317913,,Story,In Progress,MON,Montoya,software,jmiller,,,Medium,,cguria,cguria,cguria,22/Jul/21 1:50 AM,03/Sep/21 8:05 AM,04/Sep/21 4:29 PM,,,Angular,,Shop_Page_Rewrite,,,cguria,,,,,,,,,,,,,,,MPA Security Scheme - All,,,,,,,,,,,,,MON-74666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,Mon Aug 23 09:14:56 UTC 2021,,,, ,,Demo Needed,,,,,,,,,,,Select One,,Select One or More,,,,,,,,,,,,,,,,,MON-72181,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,No,0,,,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training Needed,,,,,,,,Unresolved,,,,2|i0cfuf:zzv,9223372036854775807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shop Page Rewrite: Sprint 4,,,,,,,,,,3,,,,,,,,,,,,,,,,,,Backlog,,,,,,,,,,Not started,,,,,,,,,,,,,0,,,,100,,,,,,,,,,,,,,
AI - Additional Units,MON-72790,317911,,Story,To Do,MON,Montoya,software,jmiller,,,Medium,,cguria,cguria,cguria,22/Jul/21 1:49 AM,02/Sep/21 10:56 AM,04/Sep/21 4:29 PM,,,Angular,,Shop_Page_Rewrite,,,cguria,,,,,,,,,,,,,,,MPA Security Scheme - All,,,,,,,,,,,,,MON-74669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,Demo Needed,,,,,,,,,,,Select One,,Select One or More,,,,,,,,,,,,,,,,,MON-72171,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,No,0,,,,,,,Chandra Guria,,No,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training Needed,,,,,,,ysarjapur,Unresolved,,,,2|i0cfuf:zzvi,9223372036854775807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shop Page Rewrite: Sprint 4,,,,,,,,,,3,,,,,,,,,,,,,,,,,,Backlog,,,,,,,,,,Not started,,,,,,,,,,,,,0,,,,100,,,,,,,,,,,,,,
Aflac Cancellations,MON-72788,317909,,Story,Ready to Work,MON,Montoya,software,jmiller,,,Medium,,yperry,cguria,cguria,22/Jul/21 1:14 AM,02/Sep/21 9:59 AM,04/Sep/21 4:29 PM,,,Angular,,Shop_Page_Rewrite,,,cguria,,,,,,,,,,,,,,,MPA Security Scheme - All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,Demo Needed,,,,,,,,,,,Select One,,Select One or More,,,,,,,,,,,,,,,,,MON-72167,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,No,0,,,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training Needed,,,,,,,,Unresolved,,,,2|i0cfuf:zzk,9223372036854775807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shop Page Rewrite: Sprint 4,,,,,,,,,,3,,,,,,,,,,,,,,,,,,Backlog,,,,,,,,,,Not started,,,,,,,,,,,,,0,,,,100,,,,,,,,,,,,,,
Tech Debt: Implement Styling for New Producer Shop,MON-72753,317498,,Story,To Do,MON,Montoya,software,jmiller,,,Medium,,jwadella,yperry,yperry,20/Jul/21 6:43 PM,18/Aug/21 10:22 AM,04/Sep/21 4:29 PM,,,Angular,,Shop_Page_Rewrite,,,sstroud,yperry,,,,,,,,,,,,,,MPA Security Scheme - All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,Demo Needed,,,,,,,,,,,Select One,,Select One or More,,,,,,,,,,,,,,,,,MON-72055,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,No,0,,,,,,,Yolanda Perry,,No,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training Needed,,,,,,,ysarjapur,Unresolved,,,,2|i0crpb:,9223372036854775807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shop Page Rewrite: Sprint 1,Shop Page Rewrite: Sprint 2,Shop Page Rewrite: Sprint 3,,,,,,,,,,,,,,,,,,,,,,,,,,EW 2.0 Production Baseline,,,,,,,,,,Not started,,,,,,,,,,,,,0,,,,100,,,,,,,,,,,,,,
Add Cart,MON-72697,317405,,Story,Ready to Work,MON,Montoya,software,jmiller,,,Medium,,dluz,yperry,yperry,19/Jul/21 6:36 PM,01/Sep/21 11:39 AM,04/Sep/21 4:29 PM,,,Angular,,Shop_Page_Rewrite,,,yperry,,,,,,,,,,,,,,,MPA Security Scheme - All,,,,,,,,,,,,,MON-74600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MON-2063,MON-2064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,Demo Needed,,,,,,,,,,,Select One,,Select One or More,,,,,,,,,,,,,,,,,MON-72163,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,No,0,,,,,,,Yolanda Perry,,No,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training Needed,,,,,,,ysarjapur,Unresolved,,,,2|i0cfuf:zr,9223372036854775807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,Backlog,,,,,,,,,,Not started,,,,,,,,,,,,,0,,,,100,,,,,,,,,,,,,,
Answer Knock Out Questions,MON-72656,317135,,Story,Ready to Work,MON,Montoya,software,jmiller,,,Medium,,jwadella,cguria,cguria,19/Jul/21 7:20 AM,01/Sep/21 11:42 AM,04/Sep/21 4:29 PM,,,Angular,,Shop_Page_Rewrite,,,cguria,,,,,,,,,,,,,,,MPA Security Scheme - All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,Demo Needed,,,,,,,,,,,Select One,,Select One or More,,,,,,,,,,,,,,,,,MON-72161,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,No,0,,,,,,,Chandra Guria,,No,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training Needed,,,,,,,ysarjapur,Unresolved,,,,2|i0cfuf:zi,9223372036854775807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,Backlog,EW 2.0 Production Baseline,,,,,,,,,Not started,,,,,,,,,,,,,0,,,,100,,,,,,,,,,,,,,
